,self_acceptUp,self_cue_times,self_decision_times,self_decisions,self_punishment_values,self_response_times,self_reward_values,self_trial_times,self_punishment_reward_ratio,self_prob_reject,self_prob_accept,self_SV,harm_other_acceptUp,harm_other_cue_times,harm_other_decision_times,harm_other_decisions,harm_other_punishment_values,harm_other_response_times,harm_other_reward_values,harm_other_trial_times,harm_other_punishment_reward_ratio,harm_other_prob_reject,harm_other_prob_accept,harm_other_SV,harm_self_acceptUp,harm_self_cue_times,harm_self_decision_times,harm_self_decisions,harm_self_punishment_values,harm_self_response_times,harm_self_reward_values,harm_self_trial_times,harm_self_punishment_reward_ratio,harm_self_prob_reject,harm_self_prob_accept,harm_self_SV,other_acceptUp,other_cue_times,other_decision_times,other_decisions,other_punishment_values,other_response_times,other_reward_values,other_trial_times,other_punishment_reward_ratio,other_prob_reject,other_prob_accept,other_SV
0,0,0.00340344849973917,4.192990752402693,0,78,5.222252510022372,34,1.027287638746202,2.2941176470588234,0.8544319758570444,0.14556802414295558,-1.7697933951909177,1,0.003691843245178461,2.225281836465001,0,54,3.253510905429721,31,1.026353715453297,1.7419354838709677,0.9985349022565779,0.0014650977434220972,-6.524367147630715,1,0.004463791847229004,2.4586173822171986,1,33,3.4872055612504482,25,1.0266381590627134,1.32,0.6129737166452485,0.3870262833547515,-0.45982945204972275,1,0.0032734740525484085,1.9263484212569892,1,46,2.9530545310117304,40,1.0252992981113493,1.15,0.30636134003053206,0.6936386599694679,0.8171859069759803
1,0,7.722262781579047,1.2998776100575924,1,71,10.04101600125432,69,8.740004566963762,1.0289855072463767,0.024757134610666087,0.9752428653893339,3.6735728181150766,1,5.754050163086504,1.1993259475566447,1,19,7.973532112315297,37,6.772283404134214,0.5135135135135135,0.0053987065075074,0.9946012934924926,5.216182557564862,0,5.987630646675825,1.383766399230808,0,62,8.390252506826073,17,7.005431295838207,3.6470588235294117,0.999985392027786,1.4607972213963145e-05,-11.133928528145516,1,5.45399635611102,0.8491788269020617,1,88,7.306512261275202,96,6.456041190773249,0.9166666666666666,0.0006480916095086275,0.9993519083904914,7.340830197194021
2,1,12.543776291422546,1.6661242484115064,0,58,15.227922422811389,6,13.560010524466634,9.666666666666666,0.9871094495663213,0.012890550433678658,-4.33828640601739,1,10.473930333275348,3.4162218286655843,1,66,14.894499015528709,59,11.476478475611657,1.11864406779661,0.7710320187725218,0.22896798122747816,-1.2141477277776929,0,10.892072157002985,2.6002719597890973,1,14,14.511046294588596,57,11.908772561699152,0.24561403508771928,1.0409612563044846e-06,0.9999989590387437,13.775364945829308,0,9.80749833304435,1.114916863385588,1,35,11.926197508350015,62,10.810429289005697,0.5645161290322581,3.640288913642209e-05,0.9999635971108636,10.220826011039895
3,0,17.728514223825186,1.2827244657091796,1,71,20.031619085464627,64,18.746782624628395,1.109375,0.048998660535973015,0.951001339464027,2.9657225092874815,0,17.395378025714308,1.2324782637879252,1,35,19.647516489960253,62,18.413231613114476,0.5645161290322581,0.00021049819547358517,0.9997895018045264,8.465822957097297,0,17.01172263873741,2.582478421740234,0,78,20.597811916377395,34,18.013790387194604,2.2941176470588234,0.9999867004210028,1.3299578997226944e-05,-11.227764877913977,1,14.427415085956454,1.0324894045479596,1,3,16.479163308627903,18,15.445297117345035,0.16666666666666666,0.0077957531201102714,0.9922042468798897,4.846349866487525
4,1,22.53315745200962,0.8660340956412256,1,53,24.41775347897783,55,23.549874844495207,0.9636363636363636,0.04985414792948151,0.9501458520705185,2.947513800145067,1,22.148536536842585,1.1496924846433103,1,14,24.31794571550563,57,23.16645649448037,0.24561403508771928,2.6550368150690673e-06,0.9999973449631849,12.839049382010137,1,23.09868816100061,1.7657830738462508,0,98,25.868494139052927,73,24.10083887213841,1.3424657534246576,0.9985594506790344,0.001440549320965583,-6.541289177334063,0,18.979894961230457,3.0168766020797193,1,96,22.99955042079091,89,19.981539599597454,1.0786516853932584,0.038075587237544894,0.9619244127624551,3.2293625527252776
5,0,26.918657773174345,1.0146188298240304,1,60,28.937202321365476,61,27.920744088944048,0.9836065573770492,0.035280052871574985,0.964719947128425,3.3085201192253604,1,26.818136924877763,2.6668452341109514,0,56,30.504856877494603,46,27.836442461702973,1.2173913043478262,0.9190765116469319,0.08092348835306806,-2.4298652541845875,1,28.369558432605118,1.9831518423743546,1,56,31.37244632700458,46,29.387578735593706,1.2173913043478262,0.8212775388113824,0.17872246118861757,-1.525026995611167,1,25.500894417986274,0.9986868179403245,1,53,27.50252048810944,55,26.50256315479055,0.9636363636363636,0.026038335275118785,0.9739616647248812,3.6218020584994197
6,0,31.438269775826484,1.7324581160210073,1,56,34.17426210548729,59,32.439963401295245,0.9491525423728814,0.035418032181188,0.964581967818812,3.3044737394159327,1,33.00597924506292,2.8666804148815572,0,46,36.89278563670814,40,34.02416626363993,1.15,0.8132744673238395,0.18672553267616052,-1.4714288517887988,1,33.87321076961234,1.015622679144144,1,17,35.90863152500242,82,34.89129349216819,0.2073170731707317,2.8929287854140284e-09,0.9999999971070712,19.6609964245346,0,30.00374596659094,4.102343263570219,0,80,35.12554834457114,60,31.02191283693537,1.3333333333333333,0.8291050913391814,0.17089490866081858,-1.5792981175630123
7,0,36.67428896948695,1.3154967334121466,0,50,38.99418193940073,7,37.67647247062996,7.142857142857143,0.9743825157624252,0.025617484237574848,-3.6385288568086454,0,39.394090917892754,1.4328199122101068,1,14,41.846323722507805,57,40.411698777228594,0.24561403508771928,2.6550368150690673e-06,0.9999973449631849,12.839049382010137,0,38.40938964672387,1.1999572543427348,0,87,40.62875663302839,85,39.42694496316835,1.0235294117647058,0.5165215515855738,0.4834784484144262,-0.06611027411263301,1,37.62583594862372,2.6339892130345106,1,15,41.278907388448715,19,38.643645289354026,0.7894736842105263,0.10299854077457904,0.897001459225421,2.164342667949483
8,1,41.49466588906944,2.05007711565122,1,6,44.56429653894156,8,42.51247997023165,0.75,0.6051397729017838,0.3948602270982162,-0.4269276141053847,1,44.34700441220775,1.615090690087527,0,46,46.965912179555744,36,45.34907295042649,1.2777777777777777,0.9378362032210935,0.06216379677890648,-2.7138025253903297,1,43.12898300308734,1.599151567555964,1,50,45.73170710494742,62,44.130819640588015,0.8064516129032258,0.01029631405138487,0.9897036859486151,4.56561961910481,1,43.78012062003836,3.350352552253753,0,53,48.14967391686514,40,44.79811010835692,1.325,0.7158774855434611,0.28412251445653897,-0.9241035086723327
9,1,47.06516764778644,0.9990301257930696,1,14,49.08429728168994,57,48.08344316016883,0.24561403508771928,0.0025943593913050345,0.997405640608695,5.951817924961852,0,49.46677341219038,2.8493901840411127,0,40,53.320099191740155,15,50.468964024446905,2.6666666666666665,0.9994705097436013,0.0005294902563987261,-7.543066164119521,1,48.232627991586924,1.732065030373633,0,16,50.98556921957061,10,49.25133846607059,1.6,0.38492603315341134,0.6150739668465887,0.46869133771917243,0,50.65133593790233,0.9657707479782403,0,51,52.63618338108063,7,51.669111303053796,7.285714285714286,0.9999703963856861,2.9603614313908317e-05,-10.427584494836378
