,self_acceptUp,self_cue_times,self_decision_times,self_decisions,self_punishment_values,self_response_times,self_reward_values,self_trial_times,self_punishment_reward_ratio,self_prob_reject,self_prob_accept,self_SV,harm_other_acceptUp,harm_other_cue_times,harm_other_decision_times,harm_other_decisions,harm_other_punishment_values,harm_other_response_times,harm_other_reward_values,harm_other_trial_times,harm_other_punishment_reward_ratio,harm_other_prob_reject,harm_other_prob_accept,harm_other_SV,harm_self_acceptUp,harm_self_cue_times,harm_self_decision_times,harm_self_decisions,harm_self_punishment_values,harm_self_response_times,harm_self_reward_values,harm_self_trial_times,harm_self_punishment_reward_ratio,harm_self_prob_reject,harm_self_prob_accept,harm_self_SV,other_acceptUp,other_cue_times,other_decision_times,other_decisions,other_punishment_values,other_response_times,other_reward_values,other_trial_times,other_punishment_reward_ratio,other_prob_reject,other_prob_accept,other_SV
0,1,0.007712783990427852,1.121860644489061,1,6,2.1704129023710266,8,1.0456450009369291,0.75,0.00026669516927535497,0.9997333048307246,8.22913750915489,1,0.008769573294557631,1.073147596558556,1,19,2.1200891890912317,37,1.044125989836175,0.5135135135135135,0.000130310526531896,0.9998696894734681,8.945459971187883,1,0.007630611245986074,1.5787791970651597,1,54,2.619702028867323,78,1.039045499986969,0.6923076923076923,0.035565238462557436,0.9644347615374426,3.3001734772458264,0,0.0088304128148593,1.890603938314598,1,14,2.937516691396013,57,1.0440671257092617,0.24561403508771928,0.0038482470792317036,0.9961517529207683,5.556281867827232
1,1,4.671018926601391,1.3653859829064459,0,58,7.056922029063571,6,5.688762319972739,9.666666666666666,0.6605380117596815,0.3394619882403185,-0.6656926954989737,0,4.621104496938642,1.5127055702032521,1,71,7.157417357084341,64,5.6415252215228975,1.109375,0.0786842874907967,0.9213157125092033,2.4603592858829813,1,5.121044052473735,1.2131154859089293,0,74,7.356004459434189,60,6.1412012710934505,1.2333333333333334,0.8831100518955118,0.11688994810448813,-2.02221694927024,1,5.438496838731226,1.9630080292117782,1,16,8.424726182944141,10,6.458598748780787,1.6,0.0751966362007549,0.9248033637992451,2.509474636655295
2,1,9.55766276922077,0.645264477818273,1,25,11.226483969192486,37,10.5783268516534,0.6756756756756757,0.0002838904377251428,0.9997161095622749,8.166638246152045,1,9.65757340635173,1.1122029730468057,1,53,11.793546039669309,40,10.67845674790442,1.325,0.11301647948090143,0.8869835205190986,2.060292759047361,1,9.8578292481252,0.7459932871279307,0,69,11.625719209259842,61,10.877984886523336,1.1311475409836065,0.7520520719365488,0.2479479280634512,-1.1095868095163781,1,10.930089141707867,1.6294138236553408,1,53,13.577519741258584,55,11.945619796053506,0.9636363636363636,0.27770573788684727,0.7222942621131527,0.9558705648369882
3,0,13.727070240303874,0.6119453930296004,1,71,15.362523367861286,64,14.747673088219017,1.109375,0.032844349907664494,0.9671556500923355,3.382579710918202,0,14.292436707240995,1.5299642232130282,0,53,16.830006652860902,15,15.297216555278283,3.533333333333333,0.9207089933810638,0.07929100661893615,-2.45201930561596,1,14.125097777694464,0.880326415586751,0,41,16.0117882375489,7,15.12986300844932,5.857142857142857,0.9575579608123501,0.042442039187649855,-3.116246891397362,0,16.077679741138127,2.733354877331294,1,43,19.832056231505703,7,17.09594461560482,6.142857142857143,0.6840067003214048,0.3159932996785953,-0.7722467035527347
4,1,17.863080404466018,0.5825575643684715,1,15,19.463234794442542,56,18.8791673053056,0.26785714285714285,6.976195027097454e-06,0.9999930238049729,11.872999938662987,1,19.330661269603297,1.0123140643700026,1,52,21.36670311767375,68,20.35143912973581,0.7647058823529411,0.0006535008584742652,0.9993464991415257,7.33251299676152,0,18.51363831019262,1.6965477953199297,1,45,21.232217100448906,60,19.53398634347832,0.75,0.07054116629516782,0.9294588337048322,2.5784060590519076,0,22.332763786485884,1.7628766318084672,0,50,25.11926864652196,7,23.35341562202666,7.142857142857143,0.8287005573797686,0.17129944262023145,-1.5764457289476925
5,0,21.96585168124875,0.8463120227097534,1,40,23.835022747633047,15,22.98571971495403,2.6666666666666665,0.0354348229829734,0.9645651770170266,3.3039823693185113,1,23.86684929038165,0.8788631080533378,1,53,25.769591490679886,55,24.887783199781552,0.9636363636363636,0.008428435148330693,0.9915715648516693,4.767679997845345,1,23.733852259640116,1.8797962430980988,1,16,26.63569925079355,10,24.75396167585859,1.6,0.2300435608239424,0.7699564391760576,1.208065254871865,1,27.619657386967447,2.413288759882562,0,56,31.056519066507462,46,28.640342012571637,1.2173913043478262,0.4820623517663234,0.5179376482336766,0.07178139861385571
6,1,26.335449413920287,0.6114883069531061,1,43,27.97076980082784,93,27.35652080469299,0.46236559139784944,1.414932058407814e-05,0.9999858506794159,11.165829800866605,0,28.270174601348117,0.8460544426343404,1,24,30.139376087405253,90,29.2901105855708,0.26666666666666666,2.7217438414162132e-08,0.9999999727825616,17.41940792368775,1,29.137842063908465,1.0128477923572063,0,54,31.171996703604236,31,30.157245505368337,1.7419354838709677,0.9099096707639065,0.09009032923609356,-2.3125325065062383,1,33.55720963381464,2.446447449736297,0,88,37.02717864519218,96,34.577777716331184,0.9166666666666666,0.6474182700714053,0.35258172992859466,-0.6077101084479675
7,1,30.47156150394585,0.6626463900320232,1,52,32.157059431425296,68,31.491453636379447,0.7647058823529411,0.0009265468689927392,0.9990734531310073,6.983118949991349,0,32.63964196376037,0.812353728513699,1,38,34.47441068687476,43,33.66015868826071,0.8837209302325582,0.002791916761883395,0.9972080832381166,5.87823108617459,0,33.67895215487806,0.9796416950994171,0,77,35.67578257713467,72,34.694120537955314,1.0694444444444444,0.7436662715824682,0.25633372841753177,-1.0651121523720035,0,39.52743859565817,2.4803650525282137,1,71,43.03097360517131,64,40.54776490054792,1.109375,0.6393715057914877,0.3606284942085123,-0.572637345124751
8,1,34.65769152971916,0.7786210143822245,1,14,36.46017188328551,8,35.67858632799471,1.75,0.0010131363518997016,0.9989868636481003,6.893690810779441,1,36.9757768092677,0.9959442995022982,1,46,38.99506410269532,36,37.99608810187783,1.2777777777777777,0.05379198753333725,0.9462080124666628,2.8673379057394586,1,38.176721638126764,1.1797158085973933,1,24,40.37826103443513,69,39.1967480914318,0.34782608695652173,0.0009251166531810684,0.9990748833468189,6.984665172018448,0,45.53193755506072,2.1129899353836663,1,38,48.66841823729919,43,46.55237013148144,0.8837209302325582,0.12347668666198763,0.8765233133380124,1.9599109359448392
9,0,38.9603623028961,1.3798906627926044,1,87,41.36313610809157,76,39.980470929003786,1.144736842105263,0.11938717169387969,0.8806128283061203,1.9982463054669353,0,41.49369481980102,1.095691381196957,1,60,43.59805621881969,61,42.4993114079698,0.9836065573770492,0.013104353322971218,0.9868956466770288,4.321619816326317,0,42.87986774923047,2.5973703922354616,1,60,46.49925333389547,70,43.900260424474254,0.8571428571428571,0.1989346371532863,0.8010653628467137,1.3929662310408928,1,51.1687710271799,1.4966309161973186,1,54,53.688064641552046,78,52.188721628685016,0.6923076923076923,0.09800994323427004,0.90199005676573,2.219534561362666
